b1,b2,status,loss,status_downscale,loss_downscale, status_srtm, loss_srtm
78683,81390,0,0.000000,0,0.000000,0,0.000000
81787,81868,0,0.000000,0,0.000000,1,90.871334
81682,81741,0,0.000000,0,0.000000,1,0.000000
81517,81654,0,0.000000,0,0.000000,3,101.111569
81567,78341,0,0.000000,0,0.000000,0,0.000000
78683,81569,0,0.000000,0,0.000000,0,0.000000
78365,82023,0,0.000000,0,0.000000,3,108.645176
82007,81292,0,0.000000,0,0.000000,3,105.264813
81567,82023,0,0.000000,0,0.000000,1,96.645510
78681,78304,0,0.000000,0,0.000000,1,84.187662
81471,78690,0,0.000000,0,0.000000,0,0.000000
82506,82073,0,0.000000,0,0.000000,3,104.048674
81454,82297,0,0.000000,0,0.000000,1,102.330965
82016,81801,0,0.000000,0,0.000000,1,101.143447
90699,78683,0,0.000000,0,0.000000,0,0.000000
81620,78355,0,0.000000,0,0.000000,0,0.000000
81359,81299,0,0.000000,0,0.000000,0,0.000000
82007,78333,0,0.000000,0,0.000000,3,106.576883
78373,81741,0,0.000000,0,0.000000,1,79.762774
78312,81868,0,0.000000,0,0.000000,0,0.000000
81741,81471,0,0.000000,0,0.000000,1,100.043208
81384,78683,0,0.000000,0,0.000000,0,0.000000
78408,84810,0,0.000000,0,0.000000,1,92.003553
78347,78287,0,0.000000,0,0.000000,1,86.254510
82528,82428,0,0.000000,0,0.000000,1,83.167213
82073,81801,0,0.000000,0,0.000000,3,100.144399
81682,81879,0,0.000000,0,0.000000,1,98.557991
81517,78321,0,0.000000,0,0.000000,1,100.284334
81454,78683,0,0.000000,0,0.000000,0,0.000000
81384,81507,0,0.000000,0,0.000000,1,73.384690
82506,78690,0,0.000000,0,0.000000,3,103.309691
81564,78351,0,0.000000,0,0.000000,0,0.000000
78689,78380,0,0.000000,3,106.453893,0,0.000000
78347,2649870,0,0.000000,0,0.000000,3,106.489737
78373,81801,0,0.000000,0,0.000000,3,101.537906
81741,78355,0,0.000000,0,0.000000,1,92.375067
81417,78312,1,98.098064,1,98.098064,0,0.000000
78355,81298,0,0.000000,0,0.000000,0,0.000000
81290,2649870,0,0.000000,0,0.000000,1,103.356224
88599,81292,0,0.000000,0,0.000000,0,0.000000
78408,81868,0,0.000000,0,0.000000,3,101.784879
78683,78628,0,0.000000,0,0.000000,0,0.000000
81355,78628,0,0.000000,0,0.000000,1,99.083031
82506,82016,1,77.791406,1,77.791406,1,77.306673
81454,81588,3,96.385814,3,95.927409,3,93.460725
81558,81494,0,0.000000,0,0.000000,1,97.260662
88599,78287,0,0.000000,0,0.000000,1,102.208156
81591,81868,0,0.000000,0,0.000000,1,91.215172
81591,82428,0,0.000000,0,0.000000,1,91.413267
82250,81292,0,0.000000,0,0.000000,3,108.181976
88599,78402,0,0.000000,0,0.000000,1,98.778211
81290,81685,0,0.000000,0,0.000000,1,101.192747
78689,82528,0,0.000000,3,108.511284,3,108.881162
81558,84810,0,0.000000,0,0.000000,1,100.251622
81359,82073,0,0.000000,0,0.000000,3,103.166024
81494,2649870,0,0.000000,0,0.000000,1,103.275042
81787,78304,0,0.000000,3,106.154500,1,100.821791
82007,88599,0,0.000000,0,0.000000,3,101.452361
81389,84810,0,0.000000,0,0.000000,0,0.000000
81787,81878,0,0.000000,0,0.000000,1,91.199432
82007,81299,0,0.000000,0,0.000000,1,103.374028
81417,90699,0,0.000000,0,0.000000,0,0.000000
81787,81437,0,0.000000,1,97.121511,1,97.244580
78681,82023,0,0.000000,0,0.000000,0,0.000000
81429,2649870,0,0.000000,0,0.000000,0,0.000000
82297,78347,0,0.000000,0,0.000000,0,0.000000
78351,82023,0,0.000000,0,0.000000,0,0.000000
78373,90699,0,0.000000,0,0.000000,1,96.025461
81290,81569,0,0.000000,0,0.000000,1,97.174171
81323,81569,0,0.000000,0,0.000000,3,103.943214
81355,78299,0,0.000000,0,0.000000,1,93.431235
81741,2649870,0,0.000000,0,0.000000,1,96.942685
81454,81390,0,0.000000,0,0.000000,1,91.312924
78373,81974,0,0.000000,0,0.000000,1,97.549560
90699,81868,0,0.000000,0,0.000000,1,100.083673
78341,81951,0,0.000000,0,0.000000,0,0.000000
81417,81586,0,0.000000,0,0.000000,0,0.000000
81620,81567,0,0.000000,0,0.000000,1,91.905098
78330,78683,0,0.000000,0,0.000000,0,0.000000
81517,82506,0,0.000000,0,0.000000,1,104.264331
78395,82297,0,0.000000,0,0.000000,1,102.439430
82007,81682,0,0.000000,0,0.000000,3,100.207253
81299,81555,0,0.000000,0,0.000000,0,0.000000
81323,78402,0,0.000000,0,0.000000,1,96.230411
81682,82297,0,0.000000,0,0.000000,1,98.939634
78689,81801,0,0.000000,0,0.000000,3,102.454755
82182,81555,0,0.000000,0,0.000000,1,102.161855
81741,81390,0,0.000000,0,0.000000,3,101.268693
78299,84810,0,0.000000,0,0.000000,3,108.613184
81974,81507,0,0.000000,0,0.000000,0,0.000000
81564,84810,0,0.000000,0,0.000000,1,96.839086
78681,90699,0,0.000000,0,0.000000,3,110.812055
78299,78355,0,0.000000,0,0.000000,0,0.000000
78333,81879,0,0.000000,0,0.000000,0,0.000000
81620,82073,0,0.000000,0,0.000000,3,101.947305
81359,78683,0,0.000000,0,0.000000,0,0.000000
81564,82506,0,0.000000,0,0.000000,0,0.000000
78681,81528,0,0.000000,0,0.000000,3,99.346798
81417,84810,0,0.000000,0,0.000000,0,0.000000
81454,84,0,0.000000,0,0.000000,0,0.000000
78690,81801,0,0.000000,0,0.000000,0,0.000000
81787,81801,1,82.592388,1,82.592388,1,80.675811
81355,81564,0,0.000000,0,0.000000,3,106.166056
78330,82016,0,0.000000,0,0.000000,1,98.673643
78681,81588,0,0.000000,0,0.000000,0,0.000000
81558,82073,0,0.000000,0,0.000000,1,98.364477
81424,82023,0,0.000000,0,0.000000,3,103.829968
81620,81951,0,0.000000,0,0.000000,3,102.988899
81424,2649870,0,0.000000,0,0.000000,0,0.000000
81424,81384,3,105.049531,3,100.917656,3,98.358079
81879,81298,0,0.000000,0,0.000000,3,101.402813
81384,78351,0,0.000000,0,0.000000,3,101.888572
82007,81359,0,0.000000,0,0.000000,1,103.154277
78330,81299,0,0.000000,0,0.000000,3,97.825889
81355,81299,0,0.000000,3,83.188925,1,81.141040
78333,82250,0,0.000000,0,0.000000,0,0.000000
88599,81951,0,0.000000,0,0.000000,0,0.000000
78304,81390,0,0.000000,0,0.000000,1,96.947125
81355,81517,0,0.000000,0,0.000000,3,95.195552
81517,81569,0,0.000000,0,0.000000,3,97.546939
78330,81359,0,0.000000,0,0.000000,3,104.432533
81588,82296,0,0.000000,0,0.000000,1,97.164584
81558,81879,0,0.000000,0,0.000000,1,91.515568
78355,81390,0,0.000000,3,108.876353,0,0.000000
81879,81685,0,0.000000,0,0.000000,3,99.837782
81417,78402,3,106.248038,3,104.176985,0,0.000000
81586,78434,0,0.000000,0,0.000000,0,0.000000
81471,81868,0,0.000000,0,0.000000,1,94.518796
82007,82528,0,0.000000,0,0.000000,1,84.330404
78683,82296,0,0.000000,0,0.000000,0,0.000000
82506,78355,0,0.000000,0,0.000000,3,104.756916
81558,82182,0,0.000000,0,0.000000,1,99.826409
81951,81494,0,0.000000,0,0.000000,3,104.191119
81868,81298,0,0.000000,0,0.000000,0,0.000000
78351,82528,0,0.000000,0,0.000000,0,0.000000
78365,82016,0,0.000000,0,0.000000,3,106.660289
81654,82016,0,0.000000,0,0.000000,1,93.527066
81654,78628,0,0.000000,0,0.000000,0,0.000000
82297,78402,0,0.000000,0,0.000000,1,102.095311
81355,78312,0,0.000000,0,0.000000,1,96.926863
81389,78287,0,0.000000,0,0.000000,1,98.195122
82182,81951,0,0.000000,0,0.000000,1,96.663360
81482,78683,0,0.000000,0,0.000000,0,0.000000
78373,82250,0,0.000000,0,0.000000,3,100.838826
82182,82528,0,0.000000,0,0.000000,1,89.230545
78355,81359,0,0.000000,0,0.000000,0,0.000000
81454,78395,0,0.000000,0,0.000000,1,96.297291
78299,81801,0,0.000000,3,105.802037,3,99.005811
81355,81787,0,0.000000,0,0.000000,3,100.603344
81620,82182,0,0.000000,0,0.000000,1,101.530420
81454,81417,3,102.921735,1,92.633627,3,98.718685
81424,81586,0,0.000000,0,0.000000,0,0.000000
81741,81671,0,0.000000,0,0.000000,1,99.209969
78365,81507,0,0.000000,0,0.000000,0,0.000000
81424,78287,0,0.000000,0,0.000000,1,92.064438
81787,81654,0,0.000000,0,0.000000,3,97.443707
81355,78380,0,0.000000,0,0.000000,3,99.213249
81671,81507,0,0.000000,0,0.000000,1,73.860382
81974,81323,0,0.000000,0,0.000000,3,106.298126
78341,81569,0,0.000000,0,0.000000,0,0.000000
81567,78347,0,0.000000,0,0.000000,3,102.714004
81517,81528,0,0.000000,0,0.000000,3,98.250712
81384,81787,0,0.000000,0,0.000000,0,0.000000
81417,82182,0,0.000000,0,0.000000,0,0.000000
81384,82296,0,0.000000,0,0.000000,0,0.000000
81290,81321,0,0.000000,0,0.000000,0,0.000000
78299,81685,0,0.000000,0,0.000000,0,0.000000
78299,81437,1,88.624249,1,88.624249,1,87.089558
81290,81878,0,0.000000,0,0.000000,1,98.365767
78365,78395,0,0.000000,0,0.000000,1,88.131744
81591,78347,0,0.000000,0,0.000000,0,0.000000
78355,78408,0,0.000000,0,0.000000,1,88.568927
81424,81323,1,76.511431,1,76.511431,1,74.230335
81471,78312,0,0.000000,0,0.000000,3,105.269211
81454,81528,0,0.000000,0,0.000000,1,83.377832
81437,82182,0,0.000000,0,0.000000,0,0.000000
78351,81494,0,0.000000,0,0.000000,1,93.582696
81299,81321,0,0.000000,0,0.000000,0,0.000000
81359,81879,0,0.000000,0,0.000000,3,98.676568
81429,82528,0,0.000000,0,0.000000,3,102.170283
81384,81951,0,0.000000,0,0.000000,0,0.000000
81850,81754,0,0.000000,0,0.000000,1,85.456149
81429,81591,0,0.000000,0,0.000000,3,101.050191
81517,78351,0,0.000000,0,0.000000,1,99.223213
78330,78690,0,0.000000,0,0.000000,0,0.000000
81417,81290,0,0.000000,3,100.809633,0,0.000000
78347,82428,0,0.000000,0,0.000000,0,0.000000
81471,78408,0,0.000000,0,0.000000,1,104.748497
81437,84810,0,0.000000,0,0.000000,0,0.000000
82007,81879,0,0.000000,0,0.000000,1,96.039748
81586,82250,0,0.000000,0,0.000000,1,96.359648
81471,78683,0,0.000000,0,0.000000,0,0.000000
81384,81417,0,0.000000,0,0.000000,1,95.170337
81567,81494,0,0.000000,0,0.000000,1,97.600541
78681,78683,0,0.000000,0,0.000000,1,73.397186
81424,81564,0,0.000000,0,0.000000,0,0.000000
81292,84,0,0.000000,0,0.000000,0,0.000000
81694,81471,0,0.000000,0,0.000000,1,66.726883
78373,81685,0,0.000000,0,0.000000,1,87.259547
88599,84,0,0.000000,0,0.000000,1,92.324168
78681,82297,0,0.000000,0,0.000000,3,113.460387
78380,81323,0,0.000000,0,0.000000,3,102.852217
84810,81879,0,0.000000,0,0.000000,1,100.261192
2649870,78628,0,0.000000,0,0.000000,0,0.000000
82528,78402,0,0.000000,0,0.000000,1,101.606625
78395,82250,0,0.000000,0,0.000000,3,104.492535
81517,81417,3,104.284055,3,101.737635,0,0.000000
81355,81359,0,0.000000,0,0.000000,0,0.000000
81671,81868,0,0.000000,0,0.000000,1,92.661599
78333,81754,0,0.000000,0,0.000000,0,0.000000
78373,78690,0,0.000000,0,0.000000,0,0.000000
82182,82073,0,0.000000,0,0.000000,1,96.751405
81654,81671,0,0.000000,0,0.000000,3,100.755760
78373,81437,0,0.000000,0,0.000000,3,100.816327
81355,78683,0,0.000000,0,0.000000,0,0.000000
81355,81390,0,0.000000,0,0.000000,1,86.876082
81355,81528,0,0.000000,0,0.000000,1,83.311963
81355,78395,0,0.000000,0,0.000000,1,99.400879
81389,81685,0,0.000000,0,0.000000,0,0.000000
81741,81801,0,0.000000,0,0.000000,1,95.781091
78683,81878,0,0.000000,0,0.000000,0,0.000000
81355,82023,0,0.000000,0,0.000000,1,103.013091
81567,78689,0,0.000000,0,0.000000,1,101.428406
81620,78351,0,0.000000,0,0.000000,1,100.673207
88599,82250,0,0.000000,0,0.000000,1,100.495027
81850,82182,0,0.000000,0,0.000000,3,100.437149
78681,88599,0,0.000000,0,0.000000,3,110.710497
78330,81437,0,0.000000,0,0.000000,3,96.119888
78358,81507,0,0.000000,0,0.000000,0,0.000000
81974,81951,0,0.000000,0,0.000000,1,94.976872
81299,78312,0,0.000000,0,0.000000,3,97.084675
81654,84810,0,0.000000,0,0.000000,1,93.471605
81558,81389,0,0.000000,0,0.000000,0,0.000000
78395,81879,0,0.000000,0,0.000000,3,107.593670
81389,81298,0,0.000000,0,0.000000,0,0.000000
82023,81801,0,0.000000,0,0.000000,1,99.214454
81682,81528,0,0.000000,0,0.000000,0,0.000000
81384,82016,0,0.000000,0,0.000000,0,0.000000
81558,81951,0,0.000000,0,0.000000,1,99.354704
78373,81482,0,0.000000,0,0.000000,3,102.651371
78333,81555,0,0.000000,3,103.320865,1,99.991110
81299,82296,0,0.000000,0,0.000000,1,102.236794
81682,78683,0,0.000000,0,0.000000,0,0.000000
78689,2649870,0,0.000000,0,0.000000,3,104.811087
81417,81321,0,0.000000,0,0.000000,1,92.923700
81290,81868,0,0.000000,0,0.000000,1,98.882300
81694,82016,0,0.000000,0,0.000000,1,103.609487
81878,78628,0,0.000000,0,0.000000,0,0.000000
81586,82023,0,0.000000,0,0.000000,1,92.436665
81482,82428,0,0.000000,0,0.000000,1,102.701944
81429,81801,3,101.294976,3,97.676246,1,95.020628
78358,81321,0,0.000000,0,0.000000,0,0.000000
82528,78287,0,0.000000,0,0.000000,3,108.292277
81558,78683,0,0.000000,0,0.000000,0,0.000000
81471,81321,0,0.000000,0,0.000000,0,0.000000
82506,82182,0,0.000000,0,0.000000,1,83.596915
82428,84,0,0.000000,0,0.000000,3,103.317100
81355,78330,0,0.000000,0,0.000000,1,98.192870
81620,90699,0,0.000000,0,0.000000,1,102.401783
78365,81685,0,0.000000,0,0.000000,0,0.000000
81454,81754,0,0.000000,0,0.000000,1,96.389562
81586,78321,0,0.000000,0,0.000000,1,93.890343
82297,81620,0,0.000000,0,0.000000,1,100.144793
81359,82023,0,0.000000,0,0.000000,1,102.534475
78347,81507,0,0.000000,0,0.000000,0,0.000000
81482,84,0,0.000000,0,0.000000,0,0.000000
81850,78321,0,0.000000,0,0.000000,3,100.229746
78330,78321,0,0.000000,0,0.000000,1,79.215500
78312,82428,0,0.000000,0,0.000000,0,0.000000
81754,84810,0,0.000000,0,0.000000,1,100.527751
81620,84810,0,0.000000,0,0.000000,1,102.323306
81682,78355,0,0.000000,0,0.000000,1,91.743580
81424,82073,0,0.000000,0,0.000000,3,105.069115
78434,81298,0,0.000000,0,0.000000,0,0.000000
78395,78402,0,0.000000,0,0.000000,1,77.769145
81454,78402,1,94.027198,1,94.027198,1,93.514540
82007,82023,0,0.000000,0,0.000000,1,80.400338
78341,81588,0,0.000000,0,0.000000,0,0.000000
78299,81588,0,0.000000,0,0.000000,0,0.000000
81290,81390,0,0.000000,0,0.000000,1,88.403122
78347,78683,0,0.000000,0,0.000000,0,0.000000
82506,81558,0,0.000000,0,0.000000,1,100.102480
81850,78355,0,0.000000,0,0.000000,0,0.000000
81292,81588,0,0.000000,0,0.000000,3,98.091610
78358,81741,0,0.000000,0,0.000000,3,96.909127
81424,82297,0,0.000000,0,0.000000,3,104.643081
81417,82297,0,0.000000,0,0.000000,0,0.000000
81528,81323,1,86.808869,1,86.808869,1,86.350217
81682,82016,0,0.000000,0,0.000000,1,97.715520
88599,82428,0,0.000000,0,0.000000,1,93.756112
78347,78402,1,84.886488,1,84.886488,1,81.189021
78681,81564,0,0.000000,0,0.000000,0,0.000000
88599,2649870,0,0.000000,0,0.000000,1,92.071460
81292,81878,0,0.000000,0,0.000000,1,100.810501
81517,81951,0,0.000000,0,0.000000,1,103.317554
78330,78355,1,87.451342,1,87.451342,1,86.704302
81682,82506,0,0.000000,0,0.000000,1,98.283782
84810,78402,0,0.000000,0,0.000000,1,100.499755
90699,78434,0,0.000000,0,0.000000,3,94.592784
81868,81507,0,0.000000,0,0.000000,0,0.000000
78373,81951,0,0.000000,0,0.000000,1,102.033796
78358,78312,1,90.288992,1,90.288992,3,93.553710
78347,81323,0,0.000000,0,0.000000,1,93.834962
81558,82296,0,0.000000,0,0.000000,1,97.226914
78312,81482,0,0.000000,0,0.000000,3,96.702076
78355,78312,0,0.000000,1,91.084941,3,91.061517
81741,78341,0,0.000000,0,0.000000,3,101.091448
78689,81671,0,0.000000,0,0.000000,3,101.947460
81323,82250,0,0.000000,0,0.000000,3,111.206965
82007,81694,0,0.000000,0,0.000000,1,102.536578
78395,82182,0,0.000000,0,0.000000,1,102.190807
81424,81555,0,0.000000,0,0.000000,0,0.000000
78351,81685,0,0.000000,0,0.000000,0,0.000000
81390,81801,0,0.000000,0,0.000000,1,91.448835
81454,81787,0,0.000000,0,0.000000,1,96.452702
81471,81569,0,0.000000,0,0.000000,1,91.615030
81355,78373,0,0.000000,0,0.000000,3,101.755215
81671,81299,0,0.000000,0,0.000000,0,0.000000
78681,81482,0,0.000000,0,0.000000,3,98.223196
81321,2649870,0,0.000000,0,0.000000,0,0.000000
81299,78287,0,0.000000,0,0.000000,1,93.645377
81951,84810,0,0.000000,0,0.000000,0,0.000000
81429,82506,0,0.000000,0,0.000000,0,0.000000
81429,82007,0,0.000000,0,0.000000,3,103.623862
81564,82073,0,0.000000,0,0.000000,1,92.163101
81741,81879,0,0.000000,0,0.000000,1,98.135693
81567,78402,0,0.000000,0,0.000000,3,104.508130
78333,78355,1,91.683490,1,91.683490,1,91.159751
81754,82428,0,0.000000,0,0.000000,1,97.883400
82506,81299,0,0.000000,0,0.000000,0,0.000000
81355,78358,0,0.000000,0,0.000000,1,98.320609
81694,78355,0,0.000000,0,0.000000,0,0.000000
81754,78402,0,0.000000,0,0.000000,3,103.893218
78681,81586,0,0.000000,0,0.000000,0,0.000000
81586,78351,0,0.000000,0,0.000000,0,0.000000
78351,78628,0,0.000000,0,0.000000,1,92.178004
81974,82023,0,0.000000,0,0.000000,1,81.021214
78312,90699,0,0.000000,0,0.000000,3,100.091535
78358,81417,0,0.000000,0,0.000000,0,0.000000
81517,81359,0,0.000000,0,0.000000,1,71.701895
81292,81879,0,0.000000,0,0.000000,3,104.019549
82182,81879,0,0.000000,0,0.000000,3,99.869711
78395,81299,0,0.000000,0,0.000000,1,97.837463
81850,81586,0,0.000000,0,0.000000,1,95.493656
81787,78347,0,0.000000,0,0.000000,3,100.237834
81654,82250,0,0.000000,0,0.000000,1,97.664948
81424,81682,0,0.000000,0,0.000000,0,0.000000
81682,81298,0,0.000000,0,0.000000,0,0.000000
81359,81321,0,0.000000,0,0.000000,0,0.000000
81741,78683,0,0.000000,0,0.000000,0,0.000000
78341,81494,0,0.000000,0,0.000000,1,96.774567
78395,81494,0,0.000000,0,0.000000,1,99.288883
81654,81801,0,0.000000,0,0.000000,3,101.117458
81299,78683,0,0.000000,0,0.000000,0,0.000000
78681,81685,0,0.000000,0,0.000000,0,0.000000
88599,82073,0,0.000000,0,0.000000,3,105.053465
82506,81801,0,0.000000,0,0.000000,1,101.378255
78373,82007,0,0.000000,0,0.000000,3,102.025176
81299,81569,0,0.000000,0,0.000000,3,100.840739
78373,81694,0,0.000000,0,0.000000,3,104.301314
78355,82016,0,0.000000,0,0.000000,3,103.810607
78312,78690,0,0.000000,3,102.571091,0,0.000000
81671,78312,0,0.000000,0,0.000000,3,101.282860
82297,81671,0,0.000000,0,0.000000,1,101.220439
81454,81494,0,0.000000,1,90.270398,1,90.492680
78681,78347,0,0.000000,0,0.000000,3,97.631347
81671,82528,0,0.000000,0,0.000000,1,100.268135
82182,78628,0,0.000000,0,0.000000,0,0.000000
82528,81685,0,0.000000,0,0.000000,1,94.843728
82073,78287,0,0.000000,0,0.000000,3,105.666291
81555,81298,0,0.000000,0,0.000000,0,0.000000
81694,78628,0,0.000000,0,0.000000,3,103.470168
78304,81555,1,101.354587,1,101.354587,3,101.990233
81951,81569,0,0.000000,0,0.000000,1,97.090177
78689,81654,0,0.000000,0,0.000000,0,0.000000
81567,81569,1,90.073574,1,90.073574,1,88.963513
81471,2649870,0,0.000000,0,0.000000,1,102.876946
81424,88599,0,0.000000,0,0.000000,0,0.000000
81567,90699,0,0.000000,0,0.000000,1,99.468970
84810,78628,0,0.000000,0,0.000000,3,105.861884
81850,81482,0,0.000000,0,0.000000,3,100.536958
78299,81741,0,0.000000,0,0.000000,0,0.000000
82506,78321,0,0.000000,0,0.000000,1,99.539221
81591,78402,0,0.000000,0,0.000000,0,0.000000
78355,81321,0,0.000000,0,0.000000,0,0.000000
81359,81588,0,0.000000,0,0.000000,3,98.870470
88599,81868,0,0.000000,0,0.000000,1,100.287724
81558,78321,0,0.000000,0,0.000000,3,99.078976
78683,82023,0,0.000000,0,0.000000,0,0.000000
81299,78321,0,0.000000,3,104.975879,1,96.039902
78341,81292,0,0.000000,0,0.000000,3,94.970267
78321,84,0,0.000000,0,0.000000,1,92.106613
78373,78355,0,0.000000,0,0.000000,1,88.019525
81850,78408,0,0.000000,0,0.000000,3,104.671076
81384,82023,0,0.000000,0,0.000000,0,0.000000
78689,82073,0,0.000000,0,0.000000,3,109.749512
81517,78333,0,0.000000,0,0.000000,1,100.580474
81517,81555,0,0.000000,0,0.000000,1,91.262750
81528,78434,0,0.000000,0,0.000000,0,0.000000
82528,81878,0,0.000000,0,0.000000,1,96.507896
81429,81879,0,0.000000,0,0.000000,3,101.199606
82296,81569,0,0.000000,0,0.000000,1,96.736823
81429,82182,0,0.000000,0,0.000000,3,107.928376
81417,82428,0,0.000000,0,0.000000,0,0.000000
81586,78312,0,0.000000,0,0.000000,0,0.000000
78395,82428,0,0.000000,0,0.000000,1,101.101209
81290,78434,0,0.000000,0,0.000000,0,0.000000
81850,81564,0,0.000000,0,0.000000,1,93.036849
78333,78628,0,0.000000,3,99.464502,3,95.104188
78355,81754,0,0.000000,0,0.000000,0,0.000000
78395,88599,0,0.000000,0,0.000000,1,98.400783
2649870,81569,0,0.000000,0,0.000000,1,98.790548
81355,82297,0,0.000000,0,0.000000,1,103.631116
81620,81321,0,0.000000,0,0.000000,0,0.000000
78347,84810,0,0.000000,0,0.000000,1,101.559098
81482,78434,0,0.000000,0,0.000000,3,107.354396
81417,78355,3,107.641673,3,103.478060,0,0.000000
78358,82182,0,0.000000,0,0.000000,3,106.901305
78689,81951,0,0.000000,0,0.000000,3,111.262692
81754,82023,0,0.000000,0,0.000000,1,97.421689
81974,82528,0,0.000000,0,0.000000,1,74.097905
81741,78287,0,0.000000,0,0.000000,3,102.758603
81586,81507,0,0.000000,0,0.000000,0,0.000000
81591,81298,0,0.000000,0,0.000000,1,98.915057
81494,82073,0,0.000000,0,0.000000,3,103.563353
78330,81588,0,0.000000,0,0.000000,0,0.000000
78408,82023,0,0.000000,0,0.000000,1,99.710248
81567,78380,0,0.000000,0,0.000000,0,0.000000
78365,78408,0,0.000000,0,0.000000,0,0.000000
81591,84810,0,0.000000,0,0.000000,1,95.975272
78312,81569,0,0.000000,0,0.000000,0,0.000000
81292,78690,0,0.000000,0,0.000000,0,0.000000
78333,78408,0,0.000000,0,0.000000,1,96.681650
78358,78395,0,0.000000,0,0.000000,1,83.733033
81429,78304,0,0.000000,3,94.297530,1,92.027699
78351,81507,0,0.000000,0,0.000000,0,0.000000
81321,78690,0,0.000000,0,0.000000,0,0.000000
81591,78312,0,0.000000,0,0.000000,0,0.000000
82182,84810,0,0.000000,0,0.000000,1,90.351506
2649870,81879,0,0.000000,0,0.000000,1,97.787951
82297,82296,0,0.000000,0,0.000000,1,80.989007
81429,78333,1,92.252516,1,92.252516,1,92.152679
78287,81507,0,0.000000,0,0.000000,0,0.000000
82073,81868,1,93.289574,1,93.289574,1,92.297553
81299,78690,0,0.000000,0,0.000000,0,0.000000
78355,78321,0,0.000000,0,0.000000,1,90.361198
81741,81685,0,0.000000,0,0.000000,1,87.114095
78395,78380,0,0.000000,0,0.000000,3,85.608236
78689,78321,0,0.000000,0,0.000000,1,97.636112
81290,81528,0,0.000000,0,0.000000,3,96.470402
78347,81878,0,0.000000,0,0.000000,3,104.739269
78299,81482,0,0.000000,0,0.000000,1,91.726820
81494,81298,1,77.875596,1,77.875596,1,66.899308
78347,82016,0,0.000000,0,0.000000,3,104.351701
78312,78287,0,0.000000,0,0.000000,1,94.425427
81868,84,0,0.000000,0,0.000000,0,0.000000
81591,81321,0,0.000000,0,0.000000,0,0.000000
81355,81588,0,0.000000,0,0.000000,1,95.963092
82016,82023,0,0.000000,0,0.000000,3,95.112446
78681,81359,0,0.000000,0,0.000000,3,107.184727
81850,82250,0,0.000000,0,0.000000,1,94.173559
82007,81507,0,0.000000,0,0.000000,0,0.000000
81682,81685,0,0.000000,0,0.000000,1,87.794399
78333,78380,1,85.829167,1,85.829167,1,83.170810
81471,81588,0,0.000000,0,0.000000,1,96.926528
82297,78304,0,0.000000,0,0.000000,3,109.583449
78689,78355,0,0.000000,0,0.000000,0,0.000000
81355,78351,0,0.000000,0,0.000000,1,93.855734
82297,81494,0,0.000000,0,0.000000,1,103.672560
81384,78333,0,0.000000,0,0.000000,0,0.000000
78321,81507,0,0.000000,0,0.000000,0,0.000000
81290,81564,0,0.000000,0,0.000000,3,101.994969
81494,84810,0,0.000000,0,0.000000,3,108.599306
82016,82250,0,0.000000,0,0.000000,0,0.000000
81974,81567,0,0.000000,0,0.000000,1,96.396882
84,81801,0,0.000000,0,0.000000,0,0.000000
78299,81694,0,0.000000,0,0.000000,3,102.678394
82528,84810,0,0.000000,0,0.000000,1,94.193029
78358,82296,0,0.000000,0,0.000000,3,106.260582
78365,78321,0,0.000000,0,0.000000,1,92.200964
81299,81868,0,0.000000,0,0.000000,0,0.000000
81586,81321,0,0.000000,0,0.000000,0,0.000000
82297,90699,0,0.000000,0,0.000000,1,94.153843
78299,82297,0,0.000000,0,0.000000,0,0.000000
78681,81694,0,0.000000,0,0.000000,3,103.177046
81355,81323,0,0.000000,0,0.000000,1,85.099040
78358,82528,0,0.000000,3,111.144652,3,107.313111
82007,78689,0,0.000000,0,0.000000,3,110.436415
81454,81951,0,0.000000,0,0.000000,1,103.606270
78330,81741,0,0.000000,0,0.000000,1,86.397881
81682,82073,0,0.000000,0,0.000000,1,101.190536
82007,82073,0,0.000000,0,0.000000,1,92.054161
81417,81868,0,0.000000,3,103.051335,0,0.000000
78333,78321,0,0.000000,0,0.000000,1,83.254742
81620,78402,0,0.000000,0,0.000000,1,101.761031
81654,78690,0,0.000000,0,0.000000,0,0.000000
81694,78683,0,0.000000,0,0.000000,0,0.000000
78395,78689,0,0.000000,0,0.000000,1,95.088543
78690,81569,0,0.000000,0,0.000000,0,0.000000
81417,81878,0,0.000000,0,0.000000,0,0.000000
81555,81801,1,86.783301,1,86.783301,1,86.446018
81429,78689,0,0.000000,0,0.000000,3,96.491521
82506,81389,0,0.000000,0,0.000000,0,0.000000
78351,84,0,0.000000,0,0.000000,0,0.000000
78299,78347,1,85.930898,1,85.930898,1,82.212853
81567,81390,0,0.000000,0,0.000000,1,94.585193
78333,82528,0,0.000000,0,0.000000,3,103.443999
81424,81878,0,0.000000,0,0.000000,1,101.242022
78373,81671,0,0.000000,0,0.000000,3,101.106603
78304,82428,0,0.000000,0,0.000000,0,0.000000
78365,78434,0,0.000000,0,0.000000,0,0.000000
81290,81754,0,0.000000,0,0.000000,1,95.438373
81567,81588,1,85.141961,1,85.141961,1,83.141226
81482,81801,0,0.000000,0,0.000000,3,97.748139
78408,81801,0,0.000000,0,0.000000,3,106.510928
78681,81868,0,0.000000,0,0.000000,0,0.000000
81417,81482,0,0.000000,0,0.000000,3,85.258776
