1077173,4.821537,45.773595
26379,4.837976,45.746693
1469723,4.811222,45.747161
1644882,4.808666,45.757534
78430,4.849586,45.761387
1570687,4.802252,45.755385
1628084,4.807223,45.772061
82959,4.864271,45.764309
86608,4.866721,45.763564
80050,4.842019,45.757750
985762,4.833889,45.768360
1278569,4.841282,45.779959
1471802,4.834747,45.781385
950247,4.831091,45.751605
1624398,4.806929,45.781084
260345,4.843717,45.751164
83453,4.867017,45.760391
1647695,4.822336,45.766022
984871,4.865280,45.769117
3872763,4.824773,45.782400
90610,4.865806,45.751008
950762,4.834382,45.757689
1471237,4.835022,45.775997
1624532,4.797313,45.779598
1212895,4.831300,45.776690
950155,4.829388,45.749494
1043367,4.836039,45.772764
258841,4.842895,45.750898
80741,4.844722,45.769451
1647823,4.827191,45.766420
996813,4.868084,45.777105
1469584,4.804794,45.750605
1469860,4.807472,45.747466
80044,4.842127,45.758085
260004,4.848038,45.748427
1570807,4.800876,45.755890
1644311,4.811705,45.756959
1197572,4.831209,45.776467
951788,4.835563,45.763213
79694,4.849294,45.756694
27374,4.841167,45.748885
78904,4.855519,45.756034
259613,4.856817,45.746690
1179255,4.826947,45.777057
1644915,4.815910,45.756702
1011565,4.828101,45.772822
1065275,4.817477,45.780845
1011227,4.821861,45.770791
79711,4.847979,45.756599
1000271,4.869846,45.775038
95631,4.861690,45.744464
88956,4.866255,45.757458
82365,4.855879,45.763976
1551849,4.823717,45.758590
950635,4.831339,45.755759
984973,4.870334,45.772620
83244,4.864525,45.764948
87176,4.865089,45.749282
